,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,14 Day MA,14 Day STD,Upper Band,Lower Band,Call
284,HINDUNILVR,EQ,03-Jul-2018,1643.45,1645.0,1661.1,1635.0,1645.0,1643.5,1650.6,1381265,2279913464.35,67096,726069,52.57,7,2018,0.003042380358397878,Slight or No change,1616.2961538461539,16.979981614907352,1650.2561170759686,1582.336190616339,Hold Short/Liquidate Buy
285,HINDUNILVR,EQ,04-Jul-2018,1643.5,1642.0,1682.4,1639.65,1677.0,1676.0,1661.45,1244751,2068093807.25,42099,690454,55.47,7,2018,1.9774870702768508,positive,1620.5038461538463,23.75076719411968,1668.0053805420855,1573.002311765607,Short
286,HINDUNILVR,EQ,05-Jul-2018,1676.0,1679.0,1692.35,1668.4,1690.95,1688.0,1681.35,1449303,2436791338.2,26791,1005928,69.41,7,2018,0.7159904534606243,Slight positive,1626.6153846153852,29.85585079887488,1686.3270862131344,1566.903683017635,Short
287,HINDUNILVR,EQ,06-Jul-2018,1688.0,1689.0,1697.65,1672.4,1676.0,1678.3,1686.9,1458899,2461022761.4,67512,942236,64.59,7,2018,-0.5746445497630369,Other,1632.5615384615387,31.95305902055157,1696.4676565026416,1568.6554204204356,Hold Short/Liquidate Buy
288,HINDUNILVR,EQ,09-Jul-2018,1678.3,1682.0,1696.0,1674.0,1691.7,1691.9,1684.71,773248,1302701568.6,49790,481660,62.29,7,2018,0.8103438002740937,Slight positive,1639.4461538461542,34.45666034759232,1708.3594745413388,1570.5328331509695,Hold Short/Liquidate Buy
289,HINDUNILVR,EQ,10-Jul-2018,1691.9,1693.25,1698.85,1678.1,1688.0,1687.0,1687.42,1093651,1845449862.15,104973,756093,69.13,7,2018,-0.2896152254861506,Slight or No change,1646.6423076923081,33.81279248892508,1714.267892670158,1579.0167227144575,Hold Short/Liquidate Buy
290,HINDUNILVR,EQ,11-Jul-2018,1687.0,1685.0,1721.0,1679.05,1717.9,1718.15,1709.79,1158397,1980617961.65,72543,593544,51.24,7,2018,1.8464730290456588,positive,1655.1076923076928,36.9863535992101,1729.080399506113,1581.1349851092725,Hold Short/Liquidate Buy
291,HINDUNILVR,EQ,12-Jul-2018,1718.15,1720.0,1749.4,1718.25,1746.0,1742.35,1739.12,1471465,2559055994.85,91932,881194,59.89,7,2018,1.4084916916450752,positive,1664.8923076923081,42.0177385465452,1748.9277847853982,1580.8568305992176,Hold Short/Liquidate Buy
292,HINDUNILVR,EQ,13-Jul-2018,1742.35,1742.0,1750.05,1724.0,1743.1,1742.65,1738.95,976456,1698007670.7,57600,600261,61.47,7,2018,0.017218124946194457,Slight or No change,1674.192307692308,44.95044885833581,1764.0932054089794,1584.2914099756365,Hold Short/Liquidate Buy
293,HINDUNILVR,EQ,16-Jul-2018,1742.65,1749.8,1779.0,1743.85,1759.95,1751.25,1762.14,2218046,3908513368.65,73096,835277,37.66,7,2018,0.4935012767910862,Slight or No change,1685.1115384615387,45.114119897260046,1775.339778256059,1594.8832986670188,Hold Short/Liquidate Buy
294,HINDUNILVR,EQ,17-Jul-2018,1751.25,1767.0,1780.0,1678.2,1688.0,1681.7,1712.73,6188478,10599186992.05,165557,1262015,20.39,7,2018,-3.9714489650249822,Other,1691.184615384616,37.828727975682966,1766.8420713359822,1615.5271594332498,Hold Buy/Liquidate Short
295,HINDUNILVR,EQ,18-Jul-2018,1681.7,1693.0,1699.7,1627.0,1646.3,1643.75,1655.5,2372869,3928284339.1,103731,808727,34.08,7,2018,-2.2566450615448708,Other,1691.3846153846155,37.54798255021905,1766.480580485054,1616.2886502841775,Hold Buy/Liquidate Short
296,HINDUNILVR,EQ,19-Jul-2018,1643.75,1651.9,1670.0,1643.65,1649.0,1647.45,1654.44,1457149,2410772434.6,88660,666550,45.74,7,2018,0.22509505703423027,Slight or No change,1691.692307692308,37.136577017354654,1765.965461727017,1617.4191536575988,Hold Buy/Liquidate Short
297,HINDUNILVR,EQ,20-Jul-2018,1647.45,1655.9,1671.45,1628.8,1655.85,1655.85,1653.2,1734748,2867882459.75,88779,856928,49.4,7,2018,0.5098789037603524,Slight positive,1692.6423076923081,35.939699765476384,1764.5217072232606,1620.7629081613552,Hold Buy/Liquidate Short
298,HINDUNILVR,EQ,23-Jul-2018,1655.85,1668.95,1702.95,1660.55,1691.25,1689.65,1686.82,1382893,2332696622.1,57853,531467,38.43,7,2018,2.041247697557158,positive,1693.692307692308,35.61085886682019,1764.9140254259485,1622.4705899586677,Hold Buy/Liquidate Short
299,HINDUNILVR,EQ,24-Jul-2018,1689.65,1700.0,1709.7,1662.45,1668.0,1667.9,1679.97,1084438,1821826243.55,46479,461339,42.54,7,2018,-1.2872488385168523,Other,1692.1461538461542,36.30812846057346,1764.7624107673014,1619.5298969250073,Hold Buy/Liquidate Short
300,HINDUNILVR,EQ,25-Jul-2018,1667.9,1671.0,1679.45,1638.25,1654.0,1652.95,1651.34,1526620,2520967344.45,115600,979624,64.17,7,2018,-0.8963367108339892,Other,1690.1961538461544,37.76523126249194,1765.7266163711386,1614.6656913211702,Hold Buy/Liquidate Short
301,HINDUNILVR,EQ,26-Jul-2018,1652.95,1655.0,1679.65,1645.05,1674.0,1669.95,1661.25,2088548,3469591204.05,59424,1108205,53.06,7,2018,1.0284642608669348,positive,1688.5076923076929,38.17120886085791,1764.8501100294086,1612.165274585977,Hold Buy/Liquidate Short
302,HINDUNILVR,EQ,27-Jul-2018,1669.95,1670.0,1674.8,1641.45,1659.95,1659.0,1653.47,1030665,1704171379.1,37964,576121,55.9,7,2018,-0.6557082547381632,Other,1686.3538461538467,39.04337044419733,1764.4405870422413,1608.267105265452,Hold Buy/Liquidate Short
303,HINDUNILVR,EQ,30-Jul-2018,1659.0,1666.25,1692.0,1651.0,1689.75,1688.7,1682.66,1237254,2081873167.65,43532,752164,60.79,7,2018,1.7902350813743249,positive,1684.0884615384616,37.8818456621509,1759.8521528627634,1608.3247702141598,Hold Short/Liquidate Buy
304,HINDUNILVR,EQ,31-Jul-2018,1688.7,1690.0,1737.45,1681.7,1733.0,1731.65,1713.9,1877744,3218269509.0,59092,1197175,63.76,7,2018,2.5433765618523063,positive,1683.265384615385,36.60521015181035,1756.4758049190061,1610.054964311765,Hold Short/Liquidate Buy
305,HINDUNILVR,EQ,01-Aug-2018,1731.65,1732.95,1743.0,1718.6,1742.25,1734.3,1731.56,1191134,2062522717.6,45668,745872,62.62,8,2018,0.15303323419859627,Slight or No change,1682.6230769230774,35.53394278356085,1753.6909624901994,1611.5551913559555,Hold Short/Liquidate Buy
306,HINDUNILVR,EQ,02-Aug-2018,1734.3,1742.25,1759.75,1739.0,1750.0,1748.5,1749.59,1127209,1972154964.4,35713,601806,53.39,8,2018,0.8187741451882724,Slight positive,1682.4115384615386,35.09684906233535,1752.6052365862095,1612.2178403368682,Hold Short/Liquidate Buy
307,HINDUNILVR,EQ,03-Aug-2018,1748.5,1754.0,1767.35,1746.9,1760.5,1763.0,1756.65,758933,1333177144.6,36461,364732,48.06,8,2018,0.8292822419216472,Slight positive,1688.6653846153852,41.60030240585058,1771.8659894270859,1605.4647798036838,Hold Short/Liquidate Buy
308,HINDUNILVR,EQ,06-Aug-2018,1763.0,1760.0,1760.0,1715.05,1730.0,1730.3,1731.83,1629015,2821182070.45,58718,1037708,63.7,8,2018,-1.8547929665343243,Other,1695.3230769230775,40.72964530182022,1776.7823675267175,1613.8637863194367,Hold Short/Liquidate Buy
309,HINDUNILVR,EQ,07-Aug-2018,1730.3,1730.8,1742.0,1724.0,1730.0,1730.05,1730.71,863577,1494601119.25,73765,577748,66.9,8,2018,-0.014448361555796653,Slight or No change,1701.6769230769232,39.047138261492414,1779.7711995999082,1623.5826465539385,Hold Short/Liquidate Buy
310,HINDUNILVR,EQ,08-Aug-2018,1730.05,1728.0,1763.0,1721.35,1761.9,1757.15,1746.54,1423256,2485780573.1,64480,1052816,73.97,8,2018,1.566428715933066,positive,1709.4692307692312,39.247019730091345,1787.963270229414,1630.9751913090486,Hold Short/Liquidate Buy
311,HINDUNILVR,EQ,09-Aug-2018,1757.15,1761.5,1765.0,1738.2,1755.0,1754.2,1753.38,939345,1647026848.55,39716,543579,57.87,8,2018,-0.16788549640042172,Slight or No change,1714.434615384616,40.59091331310036,1795.6164420108166,1633.2527887584151,Hold Short/Liquidate Buy
312,HINDUNILVR,EQ,10-Aug-2018,1754.2,1750.0,1763.6,1741.5,1751.0,1752.7,1753.63,730724,1281422101.9,29649,381132,52.16,8,2018,-0.08550906396077584,Slight or No change,1720.957692307693,39.28218344108864,1799.52205918987,1642.3933254255155,Hold Short/Liquidate Buy
313,HINDUNILVR,EQ,13-Aug-2018,1752.7,1739.0,1756.5,1725.75,1730.4,1728.85,1743.98,691024,1205130812.3,45796,355649,51.47,8,2018,-1.3607576881383032,Other,1726.7961538461539,33.554908120516124,1793.9059700871862,1659.6863376051222,Hold Short/Liquidate Buy
314,HINDUNILVR,EQ,14-Aug-2018,1728.85,1729.0,1759.3,1729.0,1743.9,1744.25,1749.3,850399,1487603563.0,39733,467681,55.0,8,2018,0.8907655377852429,Slight positive,1732.5115384615383,29.09707999275015,1790.705698447039,1674.317378476038,Hold Short/Liquidate Buy
315,HINDUNILVR,EQ,16-Aug-2018,1744.25,1741.0,1751.95,1730.6,1740.95,1737.4,1740.41,638454,1111169488.55,37949,364700,57.12,8,2018,-0.3927189336390913,Slight or No change,1738.542307692308,18.944698534578407,1776.4317047614647,1700.6529106231512,Hold Buy/Liquidate Short
316,HINDUNILVR,EQ,17-Aug-2018,1737.4,1741.1,1788.6,1731.75,1784.0,1784.75,1764.26,1420289,2505760170.3,77740,729385,51.35,8,2018,2.7253367100264603,positive,1745.9307692307693,16.452083688526606,1778.8349366078226,1713.026601853716,Short
317,HINDUNILVR,EQ,20-Aug-2018,1784.75,1790.0,1808.65,1773.2,1773.8,1777.0,1790.26,924623,1655316337.65,48375,319601,34.57,8,2018,-0.4342344866227754,Slight or No change,1749.4192307692306,17.914630176505476,1785.2484911222418,1713.5899704162198,Hold Short/Liquidate Buy
318,HINDUNILVR,EQ,21-Aug-2018,1777.0,1777.0,1777.0,1750.0,1753.3,1752.5,1759.16,1169476,2057297166.0,77683,777068,66.45,8,2018,-1.3787281935846885,Other,1750.819230769231,17.33644449402177,1785.4921197572744,1716.1463417811874,Hold Short/Liquidate Buy
319,HINDUNILVR,EQ,23-Aug-2018,1752.5,1764.95,1783.5,1757.5,1773.25,1772.8,1769.65,1375102,2433444170.4,96862,872741,63.47,8,2018,1.1583452211126888,positive,1752.6884615384615,18.34616392522496,1789.3807893889114,1715.9961336880115,Hold Short/Liquidate Buy
320,HINDUNILVR,EQ,24-Aug-2018,1772.8,1773.25,1789.0,1762.25,1783.25,1780.95,1778.31,866648,1541172940.6,39813,443838,51.21,8,2018,0.4597247292418727,Slight or No change,1754.069230769231,19.80442436328238,1793.6780794957956,1714.4603820426664,Hold Short/Liquidate Buy
321,HINDUNILVR,EQ,27-Aug-2018,1780.95,1791.0,1798.0,1778.7,1791.8,1792.3,1789.67,627163,1122417637.2,35833,386297,61.59,8,2018,0.6373003172464031,Slight positive,1758.8384615384616,21.03074291217289,1800.8999473628073,1716.776975714116,Hold Short/Liquidate Buy
322,HINDUNILVR,EQ,28-Aug-2018,1792.3,1789.0,1790.95,1767.85,1771.9,1771.2,1778.99,991764,1764333870.25,41409,702356,70.82,8,2018,-1.1772582714947188,Other,1762.0038461538463,19.367675621415753,1800.7391973966778,1723.2684949110146,Hold Short/Liquidate Buy
323,HINDUNILVR,EQ,29-Aug-2018,1771.2,1775.0,1779.4,1751.25,1755.6,1755.85,1759.56,777922,1368804168.2,45041,519535,66.78,8,2018,-0.8666440831075041,Other,1761.9038461538462,19.398157789930693,1800.7001617337075,1723.1075305739846,Hold Buy/Liquidate Short
324,HINDUNILVR,EQ,30-Aug-2018,1755.85,1755.0,1779.8,1755.0,1776.6,1772.85,1769.96,1586926,2808800920.7,65741,1173607,73.95,8,2018,0.9681920437395022,Slight positive,1763.3384615384616,19.47043863838864,1802.2793388152386,1724.3975842616842,Hold Short/Liquidate Buy
325,HINDUNILVR,EQ,31-Aug-2018,1772.85,1777.0,1789.95,1765.0,1776.0,1780.1,1778.75,1335542,2375597654.15,73876,815756,61.08,8,2018,0.4089460473249318,Slight or No change,1765.4461538461535,19.704477722328075,1804.8551092908097,1726.037198401497,Hold Short/Liquidate Buy
326,HINDUNILVR,EQ,03-Sep-2018,1780.1,1791.5,1791.5,1695.85,1699.8,1699.1,1729.5,1744229,3016644454.85,67015,1002351,57.47,9,2018,-4.550306162575135,Other,1763.157692307692,25.25478375607542,1813.6672598198431,1712.6481247955414,Buy
327,HINDUNILVR,EQ,04-Sep-2018,1699.1,1697.0,1697.95,1623.85,1650.7,1651.2,1645.16,3852609,6338164727.75,133996,2373662,61.61,9,2018,-2.8191395444647105,Other,1755.9999999999998,39.96316011864778,1835.9263202372956,1676.0736797627042,Buy
328,HINDUNILVR,EQ,05-Sep-2018,1651.2,1643.0,1647.55,1596.0,1606.25,1611.7,1617.43,2693195,4356058163.7,104044,1462667,54.31,9,2018,-2.392199612403101,Other,1746.330769230769,56.587511646660786,1859.5057925240906,1633.1557459374476,Buy
329,HINDUNILVR,EQ,06-Sep-2018,1611.7,1623.45,1636.5,1598.65,1605.0,1608.6,1615.22,2008264,3243793175.1,74991,794149,39.54,9,2018,-0.19234348824224146,Slight or No change,1732.7807692307688,66.79112509179356,1866.3630194143561,1599.1985190471814,Hold Buy/Liquidate Short
330,HINDUNILVR,EQ,07-Sep-2018,1608.6,1611.9,1644.7,1601.0,1632.4,1638.75,1629.77,1571003,2560377919.8,70844,825549,52.55,9,2018,1.8743006340917523,positive,1722.1461538461533,70.08855250545301,1862.3232588570597,1581.9690488352471,Hold Buy/Liquidate Short
331,HINDUNILVR,EQ,10-Sep-2018,1638.75,1632.7,1640.4,1604.0,1614.9,1610.3,1613.62,1423511,2297012825.15,69448,783485,55.04,9,2018,-1.736079328756679,Other,1711.2076923076916,75.81865383421614,1862.844999976124,1559.5703846392596,Hold Buy/Liquidate Short
332,HINDUNILVR,EQ,11-Sep-2018,1610.3,1613.0,1624.0,1576.05,1588.05,1590.65,1589.84,2381214,3785750022.15,87065,872045,36.62,9,2018,-1.2202695149971965,Other,1697.1961538461535,80.19245720334044,1857.5810682528345,1536.8112394394723,Hold Buy/Liquidate Short
333,HINDUNILVR,EQ,12-Sep-2018,1590.65,1599.95,1636.9,1587.5,1624.5,1626.85,1619.28,1789295,2897373180.4,97397,866011,48.4,9,2018,2.27579920158425,positive,1685.342307692307,78.14364936384344,1841.6296064199946,1529.0550089646204,Hold Buy/Liquidate Short
334,HINDUNILVR,EQ,14-Sep-2018,1626.85,1637.9,1649.0,1612.5,1630.45,1629.3,1623.81,1920969,3119297089.15,99380,1061180,55.24,9,2018,0.15059778098780452,Slight or No change,1672.8038461538456,72.41902507152062,1817.641896296887,1527.9657960108045,Hold Buy/Liquidate Short
335,HINDUNILVR,EQ,17-Sep-2018,1629.3,1620.0,1626.0,1595.0,1605.0,1605.45,1605.71,904395,1452197671.85,38903,460182,50.88,9,2018,-1.4638188178972555,Other,1660.0538461538456,68.11485845474175,1796.2835630633292,1523.824129244362,Hold Buy/Liquidate Short
336,HINDUNILVR,EQ,18-Sep-2018,1605.45,1622.0,1670.95,1618.0,1664.9,1664.95,1654.67,2932792,4852809015.15,88650,1216505,41.48,9,2018,3.7061260082842833,among top gainers,1653.061538461538,61.83787658685434,1776.737291635247,1529.3857852878293,Hold Short/Liquidate Buy
337,HINDUNILVR,EQ,19-Sep-2018,1664.95,1671.0,1678.5,1637.15,1646.2,1647.1,1658.44,1589108,2635432650.0,70524,783187,49.28,9,2018,-1.0721042673954242,Other,1643.3884615384613,50.296579381083994,1743.9816203006292,1542.795302776293,Hold Short/Liquidate Buy
338,HINDUNILVR,EQ,21-Sep-2018,1647.1,1651.0,1656.9,1606.3,1630.9,1621.3,1625.59,3032792,4930084232.05,104190,1880178,61.99,9,2018,-1.5663894116932808,Other,1631.1730769230767,29.176193315989977,1689.5254635550564,1572.8206902910968,Hold Buy/Liquidate Short
339,HINDUNILVR,EQ,24-Sep-2018,1621.3,1622.05,1639.5,1564.1,1593.0,1590.45,1605.21,1817390,2917283752.15,81146,995678,54.79,9,2018,-1.9027940541540669,Other,1622.8153846153846,23.005872299440323,1668.8271292142651,1576.803640016504,Hold Buy/Liquidate Short
340,HINDUNILVR,EQ,25-Sep-2018,1590.45,1600.0,1640.0,1577.05,1638.0,1630.85,1615.46,1229970,1986972033.1,60738,636403,51.74,9,2018,2.5401615894872442,positive,1621.2499999999998,21.560486621017503,1664.3709732420346,1578.1290267579648,Hold Short/Liquidate Buy
341,HINDUNILVR,EQ,26-Sep-2018,1630.85,1644.4,1649.0,1598.0,1610.0,1610.75,1610.72,980726,1579677471.9,61278,465915,47.51,9,2018,-1.23248612686635,Other,1621.1769230769225,21.597131516600328,1664.3711861101235,1577.982660043722,Hold Buy/Liquidate Short
342,HINDUNILVR,EQ,27-Sep-2018,1610.75,1610.0,1625.0,1603.2,1617.8,1620.1,1617.39,1572603,2543507435.85,58406,945753,60.14,9,2018,0.5804749340369231,Slight positive,1622.061538461538,21.27212724288852,1664.605792947315,1579.517283975761,Hold Buy/Liquidate Short
343,HINDUNILVR,EQ,28-Sep-2018,1620.1,1620.1,1627.3,1600.05,1605.7,1608.4,1611.94,1735076,2796845949.1,86109,1212065,69.86,9,2018,-0.7221776433553373,Other,1619.726923076923,20.950970695379734,1661.6288644676824,1577.8249816861637,Hold Buy/Liquidate Short
344,HINDUNILVR,EQ,01-Oct-2018,1608.4,1606.5,1652.4,1601.6,1645.0,1642.3,1627.99,1721675,2802873929.25,42960,1063832,61.79,10,2018,2.107684655558306,positive,1622.1884615384613,21.620256260529686,1665.428974059521,1578.9479490174022,Hold Short/Liquidate Buy
345,HINDUNILVR,EQ,03-Oct-2018,1642.3,1642.0,1642.05,1606.65,1619.05,1618.85,1625.03,1213562,1972080505.15,66692,668988,55.13,10,2018,-1.4278755404006582,Other,1624.3576923076919,19.50325663145815,1663.3642055706082,1585.3511790447753,Hold Buy/Liquidate Short
346,HINDUNILVR,EQ,04-Oct-2018,1618.85,1600.0,1602.8,1562.1,1582.4,1573.95,1580.24,1544573,2440793507.95,71821,882914,57.16,10,2018,-2.773573833276699,Other,1620.2884615384612,23.951314802552485,1668.1910911435664,1572.3858319333567,Hold Buy/Liquidate Short
347,HINDUNILVR,EQ,05-Oct-2018,1573.95,1559.5,1574.85,1528.6,1554.0,1558.55,1550.21,1638027,2539286070.4,73851,835073,50.98,10,2018,-0.9784300644874456,Other,1614.8461538461536,29.19670687439636,1673.2395675949465,1556.4527400973611,Hold Buy/Liquidate Short
348,HINDUNILVR,EQ,08-Oct-2018,1558.55,1551.0,1570.4,1537.1,1560.0,1559.35,1558.57,1998863,3115360680.4,96128,1280225,64.05,10,2018,0.051329761637419764,Slight or No change,1611.2999999999995,32.986651340631624,1677.2733026812627,1545.3266973187365,Hold Buy/Liquidate Short
349,HINDUNILVR,EQ,09-Oct-2018,1559.35,1563.0,1570.0,1492.5,1507.0,1512.45,1522.0,1562134,2377570224.55,66832,734437,47.01,10,2018,-3.0076634495142085,Other,1599.5692307692304,38.90317863226637,1677.375588033763,1521.7628735046976,Buy
350,HINDUNILVR,EQ,10-Oct-2018,1512.45,1512.5,1543.2,1490.55,1523.05,1527.65,1517.7,2294071,3481720482.85,95139,1183071,51.57,10,2018,1.0049919005586938,positive,1590.3807692307691,40.8014784171769,1671.9837260651227,1508.7778123964151,Hold Buy/Liquidate Short
351,HINDUNILVR,EQ,11-Oct-2018,1527.65,1490.0,1540.0,1477.2,1537.1,1526.1,1499.63,1823960,2735267035.5,108518,1066711,58.48,10,2018,-0.10146303145355252,Slight or No change,1583.057692307692,43.258900077315225,1669.5754924623225,1496.5398921530616,Hold Buy/Liquidate Short
352,HINDUNILVR,EQ,12-Oct-2018,1526.1,1555.5,1577.5,1540.1,1565.8,1569.6,1560.56,1728063,2696746737.2,78027,759084,43.93,10,2018,2.850402988008649,positive,1581.4538461538455,43.348406648642396,1668.1506594511304,1494.757032856561,Hold Buy/Liquidate Short
353,HINDUNILVR,EQ,15-Oct-2018,1569.6,1549.7,1592.95,1500.0,1530.55,1526.3,1521.84,3913322,5955442475.1,119926,1124755,28.74,10,2018,-2.758664627930685,Other,1573.4115384615384,43.11820552200185,1659.647949505542,1487.1751274175344,Hold Buy/Liquidate Short
354,HINDUNILVR,EQ,16-Oct-2018,1526.3,1535.7,1557.55,1526.5,1547.5,1546.2,1543.19,1374834,2121632897.35,53801,636842,46.32,10,2018,1.3038065911026742,positive,1568.4461538461535,42.16628521669942,1652.7787242795525,1484.113583412755,Hold Buy/Liquidate Short
355,HINDUNILVR,EQ,17-Oct-2018,1546.2,1558.1,1577.8,1546.05,1564.0,1562.0,1564.12,1223188,1913208145.55,49892,553256,45.23,10,2018,1.0218600439787728,positive,1563.976923076923,39.21066827295775,1642.3982596228384,1485.5555865310073,Hold Buy/Liquidate Short
356,HINDUNILVR,EQ,19-Oct-2018,1562.0,1551.2,1585.75,1543.05,1578.75,1578.4,1570.69,932433,1464564005.6,60944,357867,38.38,10,2018,1.049935979513461,positive,1561.6692307692306,37.210104689819325,1636.0894401488692,1487.249021389592,Hold Short/Liquidate Buy
357,HINDUNILVR,EQ,22-Oct-2018,1578.4,1588.0,1590.0,1566.6,1584.0,1584.9,1582.54,614209,972007309.35,47091,250971,40.86,10,2018,0.4118094272681283,Slight or No change,1557.253846153846,29.439213230701203,1616.1322726152484,1498.3754196924438,Hold Short/Liquidate Buy
358,HINDUNILVR,EQ,23-Oct-2018,1584.9,1575.55,1582.0,1547.5,1562.5,1552.05,1562.87,989355,1546231279.1,37654,556583,56.26,10,2018,-2.0726859738784853,Other,1552.1153846153845,22.894234942260052,1597.9038544999046,1506.3269147308645,Hold Buy/Liquidate Short
359,HINDUNILVR,EQ,24-Oct-2018,1552.05,1562.0,1591.0,1552.4,1586.0,1585.95,1572.51,690618,1086000902.95,42625,287106,41.57,10,2018,2.1842079829902383,positive,1553.0384615384617,24.060177626891218,1601.158816792244,1504.918106284679,Hold Short/Liquidate Buy
360,HINDUNILVR,EQ,25-Oct-2018,1585.95,1574.0,1591.75,1552.65,1569.2,1571.55,1569.01,2397242,3761300084.0,71872,1554529,64.85,10,2018,-0.9079731391279712,Other,1554.0384615384617,24.573030218193,1603.1845219748475,1504.8924011020756,Hold Short/Liquidate Buy
361,HINDUNILVR,EQ,26-Oct-2018,1571.55,1567.1,1579.5,1549.95,1551.0,1558.25,1566.91,1049382,1644286680.7,53762,619557,59.04,10,2018,-0.8462982405904929,Other,1553.9538461538464,24.555103521997644,1603.0640531978418,1504.843639109851,Hold Short/Liquidate Buy
362,HINDUNILVR,EQ,29-Oct-2018,1558.25,1559.45,1559.45,1522.0,1553.9,1552.9,1538.93,1478828,2275807439.5,63350,909917,61.53,10,2018,-0.3433338681212872,Slight or No change,1557.0653846153848,21.1898500134242,1599.4450846422333,1514.6856845885363,Hold Buy/Liquidate Short
363,HINDUNILVR,EQ,30-Oct-2018,1552.9,1553.9,1603.6,1542.45,1582.2,1593.05,1581.09,1366068,2159873912.2,64913,661782,48.44,10,2018,2.5854852211990362,positive,1562.0961538461538,21.38678000485436,1604.8697138558625,1519.322593836445,Hold Short/Liquidate Buy
364,HINDUNILVR,EQ,31-Oct-2018,1593.05,1593.0,1624.0,1561.95,1617.0,1621.7,1603.21,1478902,2370995111.45,89360,764961,51.72,10,2018,1.7984369605473782,positive,1569.4500000000005,24.22567508522782,1617.901350170456,1520.9986498295443,Short
365,HINDUNILVR,EQ,01-Nov-2018,1621.7,1624.5,1624.5,1583.55,1605.35,1607.65,1597.61,1037308,1657214372.4,54929,495026,47.72,11,2018,-0.8663747918850606,Other,1572.3769230769235,26.44246596692443,1625.2618550107725,1519.4919911430748,Hold Short/Liquidate Buy
366,HINDUNILVR,EQ,02-Nov-2018,1607.65,1610.7,1648.2,1608.25,1639.0,1638.45,1635.23,1332970,2179715652.15,75030,835980,62.72,11,2018,1.9158398905234408,positive,1581.0038461538463,28.380608561294373,1637.7650632764353,1524.2426290312576,Short
367,HINDUNILVR,EQ,05-Nov-2018,1638.45,1635.0,1647.0,1610.0,1643.75,1640.05,1626.11,764645,1243394731.5,54951,357457,46.75,11,2018,0.0976532698587107,Slight or No change,1588.2230769230773,30.636474825693046,1649.4960265744635,1526.9501272716914,Hold Short/Liquidate Buy
368,HINDUNILVR,EQ,06-Nov-2018,1640.05,1650.0,1654.0,1620.1,1626.45,1631.95,1634.23,656676,1073160456.15,36118,287977,43.85,11,2018,-0.4938873814822609,Slight or No change,1593.6038461538467,31.768868812766566,1657.1415837793795,1530.0661085283136,Hold Short/Liquidate Buy
369,HINDUNILVR,EQ,07-Nov-2018,1631.95,1640.0,1646.95,1634.4,1644.8,1643.85,1642.77,114827,188634257.25,4143,51096,44.5,11,2018,0.7291890070161289,Slight positive,1598.6384615384616,34.24803615933311,1667.134533857128,1530.1423892197956,Hold Short/Liquidate Buy
370,HINDUNILVR,EQ,09-Nov-2018,1643.85,1650.0,1680.0,1638.3,1670.15,1672.6,1666.33,1125863,1876059258.45,72263,694611,61.7,11,2018,1.7489430300818176,positive,1605.3846153846155,39.54434422592168,1684.4733038364589,1526.2959269327719,Hold Short/Liquidate Buy
371,HINDUNILVR,EQ,12-Nov-2018,1672.6,1672.0,1681.95,1649.2,1656.0,1654.3,1667.56,805817,1343744419.75,45310,444458,55.16,11,2018,-1.0941049862489558,Other,1613.25,38.19790570177632,1689.645811403553,1536.854188596447,Hold Short/Liquidate Buy
372,HINDUNILVR,EQ,13-Nov-2018,1654.3,1644.1,1678.6,1636.55,1669.55,1671.1,1659.66,673435,1117673070.1,40139,211256,31.37,11,2018,1.0155352717161392,positive,1619.7999999999995,40.36557939633485,1700.5311587926694,1539.06884120733,Hold Short/Liquidate Buy
373,HINDUNILVR,EQ,14-Nov-2018,1671.1,1672.0,1739.5,1668.05,1706.0,1715.5,1717.8,1780843,3059138070.15,75850,654948,36.78,11,2018,2.6569325593920334,positive,1630.8730769230767,45.45053912124803,1721.774155165573,1539.9719986805808,Hold Short/Liquidate Buy
374,HINDUNILVR,EQ,15-Nov-2018,1715.5,1717.75,1728.4,1696.65,1700.95,1706.05,1710.7,997169,1705857384.05,56084,464790,46.61,11,2018,-0.5508598076362614,Other,1642.2423076923073,44.23997459951771,1730.722256891343,1553.7623584932721,Hold Short/Liquidate Buy
375,HINDUNILVR,EQ,16-Nov-2018,1706.05,1704.9,1718.0,1683.3,1693.0,1689.1,1695.82,1071547,1817152289.35,53532,684917,63.92,11,2018,-0.9935230503209214,Other,1652.7192307692308,36.82474563425436,1726.368722037739,1579.0697395007214,Hold Short/Liquidate Buy
376,HINDUNILVR,EQ,19-Nov-2018,1689.1,1693.3,1707.0,1677.0,1705.1,1701.4,1693.34,910054,1541032367.35,44237,490516,53.9,11,2018,0.7281984488781035,Slight positive,1661.0538461538458,34.37427248650182,1729.8023911268494,1592.3053011808422,Hold Short/Liquidate Buy
377,HINDUNILVR,EQ,20-Nov-2018,1701.4,1701.0,1709.9,1685.05,1695.0,1694.0,1699.17,740827,1258793985.85,51883,324482,43.8,11,2018,-0.4349359351122684,Slight or No change,1666.6153846153845,33.30879754046487,1733.232979696314,1599.9977895344546,Hold Short/Liquidate Buy
